Name,ID
turkish federated state of cyprus,Q784851
belarusian people's republic,Q842199
people's republic of kampuchea,Q867778
bushmanland,Q1017396
roman republic,Q1072140
damaraland,Q1158213
ovamboland,Q1501001
hereroland,Q1609800
east caprivi,Q1660773
kavangoland,Q1737252
finnish socialist workers' republic,Q1811029
namaland,Q1964139
republic of kosova,Q2631403
italian partisan republics,Q3456497
inner mongolian people's republic,Q4120908
republic of galicia,Q7314468
hungarian republic,Q16985296
hungarian state,Q18331029
free dadra and nagar haveli,Q86750256
